match_id,round,date,team,opp,gf,ga,xg,xga,possession,shots,opp_shots,sot,big_chances,corners,passes,acc_passes,touches_in_box,final_third_entries,recoveries,goals_prevented,venue,result,pts,xpts,p_win,p_draw,p_loss,phase
13981871,15,2025-11-08,Motor Lublin,Wisła Płock,1,1,3.07,0.86,64,14,10,4,6.0,5,542,475,28,58,49,-0.2216,H,D,1,2.5342761096756403,0.8055496658608065,0.11762711209322092,0.07241883541687216,Autumn
13981871,15,2025-11-08,Wisła Płock,Motor Lublin,1,1,0.86,3.07,36,10,14,2,2.0,1,298,230,15,42,43,0.8101,A,D,1,0.3348836183438374,0.07241883541687216,0.11762711209322092,0.8055496658608065,Autumn
13981879,15,2025-11-08,GKS Katowice,Piast Gliwice,1,3,0.88,1.58,54,9,17,3,2.0,3,465,375,16,66,48,-1.3219,H,L,0,0.8804985076627232,0.20933948104373218,0.2524800645315266,0.5381388150666183,Autumn
13981879,15,2025-11-08,Piast Gliwice,GKS Katowice,3,1,1.58,0.88,46,17,9,6,1.0,3,400,308,29,52,44,-0.0237,A,W,3,1.8668965097313817,0.5381388150666183,0.2524800645315266,0.20933948104373218,Autumn
13981868,15,2025-11-09,Legia Warszawa,Bruk-Bet Termalica Nieciecza,1,2,0.95,1.3,70,23,13,7,2.0,11,618,530,37,80,50,-0.1216,H,L,0,1.0988237020355804,0.2723682425299526,0.28171897444572264,0.44590290488164575,Autumn
13981868,15,2025-11-09,Bruk-Bet Termalica Nieciecza,Legia Warszawa,2,1,1.3,0.95,30,13,23,7,4.0,2,267,190,9,37,50,0.1817,A,W,3,1.6194276890906598,0.44590290488164575,0.28171897444572264,0.2723682425299526,Autumn
13981873,15,2025-11-09,MZKS Arka Gdynia,Lech Poznań,3,1,2.08,2.04,44,19,13,7,3.0,3,354,305,33,53,48,1.3872,H,W,3,1.4200538865453052,0.4054645841485213,0.20366013409974132,0.3902864548126191,Autumn
13981873,15,2025-11-09,Lech Poznań,MZKS Arka Gdynia,1,3,2.04,2.08,56,13,19,6,3.0,3,457,385,30,39,29,-0.4875,A,L,0,1.3745194985375986,0.3902864548126191,0.20366013409974132,0.40546458414852127,Autumn
13981876,15,2025-11-09,Pogoń Szczecin,Jagiellonia Białystok,1,2,3.69,1.45,39,33,11,9,5.0,10,312,220,69,50,39,-0.3274,H,L,0,2.415924989396534,0.7671547706875377,0.11446067733392058,0.10487478745179582,Autumn
13981876,15,2025-11-09,Jagiellonia Białystok,Pogoń Szczecin,2,1,1.45,3.69,61,11,33,5,2.0,1,513,435,14,51,45,2.7839,A,W,3,0.42908503968930806,0.10487478745179582,0.11446067733392058,0.7671547706875377,Autumn
13981877,15,2025-11-09,MKS Korona Kielce,Raków Częstochowa,1,4,1.23,3.09,49,12,7,2,2.0,5,421,321,23,71,55,-1.1786,H,L,0,0.4935534845800812,0.11858565233328991,0.13779652758021144,0.7390232496214106,Autumn
13981877,15,2025-11-09,Raków Częstochowa,MKS Korona Kielce,4,1,3.09,1.23,51,7,12,5,6.0,0,451,361,13,36,53,-0.3856,A,W,3,2.3548662764444432,0.7390232496214106,0.13779652758021144,0.11858565233328991,Autumn
13981878,16,2025-11-21,Bruk-Bet Termalica Nieciecza,MZKS Arka Gdynia,2,0,0.76,0.82,51,7,11,4,2.0,1,415,320,16,47,41,0.3873,H,W,3,1.2703627572464622,0.30486159511632466,0.3557779718974882,0.3393600936143755,Autumn
13981878,16,2025-11-21,MZKS Arka Gdynia,Bruk-Bet Termalica Nieciecza,0,2,0.82,0.76,49,11,7,2,0.0,2,397,316,25,49,44,-0.3724,A,L,0,1.373858252740615,0.3393600936143755,0.3557779718974882,0.30486159511632466,Autumn
13981881,16,2025-11-21,Górnik Zabrze,Wisła Płock,1,1,1.51,0.94,59,17,7,3,2.0,4,492,425,24,52,52,-0.0553,H,D,1,1.77530657086603,0.5051884218517733,0.2597413053107102,0.23504040748491445,Autumn
13981881,16,2025-11-21,Wisła Płock,Górnik Zabrze,1,1,0.94,1.51,41,7,17,1,2.0,1,353,281,17,42,46,0.1232,A,D,1,0.9648625277654537,0.23504040748491445,0.2597413053107102,0.5051884218517733,Autumn
13981880,16,2025-11-22,Legia Warszawa,KS Lechia Gdańsk,2,2,0.82,1.89,53,13,17,3,1.0,6,464,362,21,55,62,0.0556,H,D,1,0.6869401973993491,0.15658058780532463,0.2171984339833752,0.6260635109292445,Autumn
13981880,16,2025-11-22,KS Lechia Gdańsk,Legia Warszawa,2,2,1.89,0.82,47,17,13,5,3.0,2,413,313,26,43,62,-1.2139,A,D,1,2.0953889667711088,0.6260635109292445,0.2171984339833752,0.15658058780532463,Autumn
13981883,16,2025-11-22,Cracovia,Motor Lublin,1,2,0.43,0.32,57,8,6,2,0.0,4,538,454,13,60,55,-0.5713,H,L,0,1.3507068059833962,0.2703574055079512,0.5396345894595427,0.19000800401850543,Autumn
13981883,16,2025-11-22,Motor Lublin,Cracovia,2,1,0.32,0.43,43,6,8,5,1.0,7,396,311,17,44,52,-0.7284,A,W,3,1.109658601515059,0.19000800401850543,0.5396345894595427,0.2703574055079512,Autumn
13981889,16,2025-11-22,Raków Częstochowa,Piast Gliwice,1,3,1.04,2.05,58,12,13,3,4.0,3,515,413,20,63,62,-0.3368,H,L,0,0.763306164846688,0.18501967010342074,0.20824715453642587,0.6064478693968801,Autumn
13981889,16,2025-11-22,Piast Gliwice,Raków Częstochowa,3,1,2.05,1.04,42,13,12,5,2.0,2,369,277,20,45,68,-0.1526,A,W,3,2.0275907627270664,0.6064478693968801,0.20824715453642587,0.18501967010342074,Autumn
13981885,16,2025-11-23,Lech Poznań,Radomiak Radom,4,1,3.11,1.85,53,14,23,5,6.0,5,497,422,24,55,43,0.6658,H,W,3,2.037628010916648,0.6260540941117796,0.15946572858130906,0.20956716976642042,Autumn
13981885,16,2025-11-23,Radomiak Radom,Lech Poznań,1,4,1.85,3.11,47,23,14,5,3.0,5,440,384,31,33,49,-1.2027,A,L,0,0.7881672378805703,0.20956716976642042,0.15946572858130906,0.6260540941117796,Autumn
13981886,16,2025-11-23,Widzew Łódź,MKS Korona Kielce,1,3,1.45,2.2,56,23,13,5,2.0,5,390,314,23,53,54,-1.2074,H,L,0,0.9539364716953673,0.25004986879872826,0.20378686529918255,0.545672386460002,Autumn
13981886,16,2025-11-23,MKS Korona Kielce,Widzew Łódź,3,1,2.2,1.45,44,13,23,5,3.0,4,297,227,21,45,50,0.5118,A,W,3,1.8408040246791888,0.545672386460002,0.20378686529918255,0.25004986879872826,Autumn
13981882,16,2025-11-24,Pogoń Szczecin,Zagłębie Lubin,5,1,2.41,1.19,51,14,14,6,5.0,4,361,271,21,45,41,0.4967,H,W,3,2.1099634585235116,0.6421944097881167,0.1833802291591615,0.17353378323484658,Autumn
13981882,16,2025-11-24,Zagłębie Lubin,Pogoń Szczecin,1,5,1.19,2.41,49,14,14,5,3.0,2,335,235,19,57,40,-2.4917,A,L,0,0.7039815788637013,0.17353378323484658,0.1833802291591615,0.6421944097881167,Autumn
13981895,17,2025-11-28,Piast Gliwice,Widzew Łódź,0,2,1.18,2.61,68,25,10,3,1.0,10,581,479,45,70,51,0.4971,H,L,0,0.6226817250441379,0.1515254415498033,0.16810540039472804,0.6788390906960613,Autumn
13981895,17,2025-11-28,Widzew Łódź,Piast Gliwice,2,0,2.61,1.18,32,10,25,4,4.0,4,273,188,14,44,50,0.5623,A,W,3,2.204622672482912,0.6788390906960613,0.16810540039472804,0.1515254415498033,Autumn
13981898,17,2025-11-28,Radomiak Radom,Górnik Zabrze,4,0,2.02,0.38,48,19,9,8,3.0,4,433,376,21,26,45,0.0524,H,W,3,2.472397451329677,0.7658284383072114,0.1749121364080429,0.059004268554163464,Autumn
13981898,17,2025-11-28,Górnik Zabrze,Radomiak Radom,0,4,0.38,2.02,52,9,19,2,0.0,0,469,409,13,54,40,-0.9294,A,L,0,0.35192494207053326,0.059004268554163464,0.1749121364080429,0.7658284383072114,Autumn
13981893,17,2025-11-29,KS Lechia Gdańsk,Bruk-Bet Termalica Nieciecza,5,1,3.15,0.99,55,16,4,10,5.0,4,513,443,37,53,64,0.4705,H,W,3,2.492398171333313,0.7905742235297188,0.12067550074415606,0.08357038826453009,Autumn
13981893,17,2025-11-29,Bruk-Bet Termalica Nieciecza,KS Lechia Gdańsk,1,5,0.99,3.15,45,4,16,3,2.0,2,421,338,18,43,61,-0.1818,A,L,0,0.3713866655377463,0.08357038826453009,0.12067550074415606,0.7905742235297188,Autumn
13981894,17,2025-11-29,MKS Korona Kielce,Cracovia,0,1,1.77,1.06,53,16,11,4,1.0,5,407,312,36,63,48,0.3055,H,L,0,1.8538559832217578,0.5399979136987235,0.23386224212558718,0.22604116969357257,Autumn
13981894,17,2025-11-29,Cracovia,MKS Korona Kielce,1,0,1.06,1.77,47,11,16,3,1.0,4,373,277,17,44,42,1.2338,A,W,3,0.9119857512063049,0.22604116969357257,0.23386224212558718,0.5399979136987235,Autumn
13981896,17,2025-11-29,GKS Katowice,Pogoń Szczecin,2,0,1.42,1.45,23,9,27,5,2.0,3,204,129,13,31,45,0.5293,H,W,3,1.3551554501760568,0.36864941980045374,0.24920719077469564,0.38210383945698734,Autumn
13981896,17,2025-11-29,Pogoń Szczecin,GKS Katowice,0,2,1.45,1.42,77,27,9,3,2.0,7,678,573,50,93,51,0.368,A,L,0,1.3955187091456576,0.38210383945698734,0.24920719077469564,0.36864941980045374,Autumn
13981888,17,2025-11-30,MZKS Arka Gdynia,Raków Częstochowa,1,4,0.67,1.7,37,6,17,2,1.0,3,297,222,8,44,45,-1.8543,H,L,0,0.664090321866271,0.14323114565470785,0.2343968849021475,0.6223002552480237,Autumn
13981888,17,2025-11-30,Raków Częstochowa,MZKS Arka Gdynia,4,1,1.7,0.67,63,17,6,6,2.0,4,504,445,19,43,38,-0.4689,A,W,3,2.1012976506462184,0.6223002552480237,0.2343968849021475,0.14323114565470785,Autumn
13981891,17,2025-11-30,Wisła Płock,Lech Poznań,0,0,0.66,1.78,31,8,25,2,0.0,2,300,234,8,34,56,0.1203,H,D,1,0.6221624113217207,0.13276774618685924,0.22385917276114295,0.6432720302179111,Autumn
13981891,17,2025-11-30,Lech Poznań,Wisła Płock,0,0,1.78,0.66,69,25,8,2,3.0,15,654,582,41,115,58,0.2783,A,D,1,2.1536752634148764,0.6432720302179111,0.22385917276114295,0.13276774618685924,Autumn
13981892,17,2025-11-30,Zagłębie Lubin,Jagiellonia Białystok,0,0,1.16,0.84,27,9,19,4,1.0,2,224,135,16,30,45,0.4773,H,D,1,1.5986283524287577,0.4318668171658676,0.30302790093115495,0.2651013008140292,Autumn
13981892,17,2025-11-30,Jagiellonia Białystok,Zagłębie Lubin,0,0,0.84,1.16,73,19,9,4,1.0,6,632,537,27,67,52,1.1102,A,D,1,1.0983318033732425,0.2651013008140292,0.30302790093115495,0.4318668171658676,Autumn
13981890,17,2025-12-01,Motor Lublin,Legia Warszawa,1,1,0.85,2.39,49,4,14,1,1.0,5,418,342,12,30,47,0.2092,H,D,1,0.5151833942234019,0.11522408450258433,0.16951114071564893,0.7144269779662296,Autumn
13981890,17,2025-12-01,Legia Warszawa,Motor Lublin,1,1,2.39,0.85,51,14,4,4,3.0,1,443,376,20,64,50,-0.0745,A,D,1,2.312792074614338,0.7144269779662297,0.16951114071564893,0.11522408450258433,Autumn
15161024,8,2025-12-04,Wisła Płock,Cracovia,0,0,0.34,0.48,44,8,7,4,0.0,3,371,300,19,53,33,0.0416,H,D,1,1.092645453757568,0.1924496627036753,0.5152964656465421,0.29225386910430506,Autumn
15161024,8,2025-12-04,Cracovia,Wisła Płock,0,0,0.48,0.34,56,7,8,1,0.0,2,482,408,7,59,37,0.2922,A,D,1,1.3920580729594572,0.29225386910430506,0.5152964656465421,0.1924496627036753,Autumn
13981897,18,2025-12-05,KS Lechia Gdańsk,Górnik Zabrze,5,2,1.35,1.77,40,10,15,5,3.0,3,252,180,24,43,38,-0.0262,H,W,3,1.1134284246697408,0.29374566741510716,0.23219142242441917,0.4739537639007417,Spring
13981897,18,2025-12-05,Górnik Zabrze,KS Lechia Gdańsk,2,5,1.77,1.35,60,15,10,3,2.0,6,369,297,30,43,39,-2.134,A,L,0,1.6540527141266443,0.4739537639007417,0.23219142242441917,0.29374566741510716,Spring
13981900,18,2025-12-06,MZKS Arka Gdynia,Motor Lublin,1,0,2.27,0.9,40,17,13,7,5.0,6,278,217,31,48,46,0.7795,H,W,3,2.22911005821542,0.6820447890262096,0.18297569113679138,0.13439375276352936,Spring
13981900,18,2025-12-06,Motor Lublin,MZKS Arka Gdynia,0,1,0.9,2.27,60,13,17,2,1.0,5,443,371,23,49,49,1.1729,A,L,0,0.5861569494273794,0.13439375276352936,0.18297569113679138,0.6820447890262096,Spring
13981903,18,2025-12-06,Piast Gliwice,Legia Warszawa,2,0,1.51,1.6,50,13,14,6,2.0,5,297,188,25,58,48,1.6842,H,W,3,1.3225934315783012,0.3615897520136337,0.23782417553740018,0.40051151263170576,Spring
13981903,18,2025-12-06,Legia Warszawa,Piast Gliwice,0,2,1.6,1.51,50,14,13,7,2.0,2,314,192,18,65,45,0.3275,A,L,0,1.4393587134325174,0.40051151263170576,0.23782417553740018,0.36158975201363375,Spring
13981904,18,2025-12-06,Pogoń Szczecin,Radomiak Radom,2,2,2.23,0.77,44,15,10,4,7.0,9,299,226,35,59,34,-0.3523,H,D,1,2.2960085092681783,0.7054087961579074,0.17978212079445607,0.11429236462604683,Spring
13981904,18,2025-12-06,Radomiak Radom,Pogoń Szczecin,2,2,0.77,2.23,56,10,15,5,2.0,7,403,328,11,36,34,0.0181,A,D,1,0.5226592146725966,0.11429236462604683,0.17978212079445607,0.7054087961579074,Spring
13981906,18,2025-12-06,Zagłębie Lubin,Widzew Łódź,2,1,0.87,0.98,50,15,14,6,0.0,4,381,282,30,71,45,0.5262,H,W,3,1.249483924664667,0.30891836140352136,0.32272884045410294,0.36835148234229,Spring
13981906,18,2025-12-06,Widzew Łódź,Zagłębie Lubin,1,2,0.98,0.87,50,14,15,6,2.0,3,392,316,17,41,47,-0.6221,A,L,0,1.4277832874809728,0.36835148234229,0.32272884045410294,0.30891836140352136,Spring
13981899,18,2025-12-07,Raków Częstochowa,GKS Katowice,1,0,1.46,0.95,48,19,10,3,2.0,5,355,263,36,47,52,0.0,H,W,3,1.733693837481707,0.4896138061005523,0.26485241918005037,0.24551050138606334,Spring
13981899,18,2025-12-07,GKS Katowice,Raków Częstochowa,0,1,0.95,1.46,52,10,19,0,1.0,0,400,305,19,56,48,-0.1808,A,L,0,1.0013839233382404,0.24551050138606334,0.26485241918005037,0.4896138061005523,Spring
13981902,18,2025-12-07,Bruk-Bet Termalica Nieciecza,Jagiellonia Białystok,2,1,0.76,0.69,27,6,17,1,2.0,2,239,168,11,43,52,0.5119,H,W,3,1.375003219324944,0.33344225044485465,0.3746764679903801,0.291881111042883,Spring
13981902,18,2025-12-07,Jagiellonia Białystok,Bruk-Bet Termalica Nieciecza,1,2,0.69,0.76,73,17,6,7,1.0,10,668,591,28,84,49,-1.4287,A,L,0,1.250319801119029,0.291881111042883,0.3746764679903801,0.33344225044485465,Spring
13981905,18,2025-12-07,Cracovia,Lech Poznań,2,2,2.06,1.33,62,16,9,7,5.0,7,520,454,38,67,46,-0.2326,H,D,1,1.8401226615050958,0.542618328110355,0.21226767717403064,0.24480920835653852,Spring
13981905,18,2025-12-07,Lech Poznań,Cracovia,2,2,1.33,2.06,38,9,16,6,2.0,5,329,256,13,29,33,-0.4657,A,D,1,0.9466953022436462,0.24480920835653852,0.21226767717403064,0.542618328110355,Spring
13981901,18,2025-12-08,MKS Korona Kielce,Wisła Płock,1,1,1.44,0.42,56,17,9,3,2.0,4,441,366,32,75,45,-0.0274,H,D,1,2.1504967374586923,0.6284813384695067,0.265052722050172,0.1064456811392213,Spring
13981901,18,2025-12-08,Wisła Płock,MKS Korona Kielce,1,1,0.42,1.44,44,9,17,4,1.0,4,360,280,12,36,46,-0.0886,A,D,1,0.5843897654678358,0.1064456811392213,0.265052722050172,0.6284813384695067,Spring
14079318,1,2025-12-14,Legia Warszawa,Piast Gliwice,0,1,0.65,0.56,52,10,10,2,0.0,5,416,321,18,52,65,-0.4017,H,L,0,1.3769335003728775,0.3199687376750453,0.4170272873477416,0.26300393409442285,Autumn
14079318,1,2025-12-14,Piast Gliwice,Legia Warszawa,1,0,0.56,0.65,48,10,10,3,0.0,3,388,302,12,55,64,0.1764,A,W,3,1.2060390896310103,0.26300393409442285,0.4170272873477416,0.3199687376750453,Autumn
15028166,4,2025-12-14,Raków Częstochowa,Zagłębie Lubin,0,1,0.9,1.71,56,13,15,3,0.0,1,400,299,26,78,44,0.3867,H,L,0,0.8279739606367162,0.19650660798066322,0.23845413669472654,0.5649638859290264,Autumn
15028166,4,2025-12-14,Zagłębie Lubin,Raków Częstochowa,1,0,1.71,0.9,44,15,13,5,5.0,1,321,217,17,41,55,0.2093,A,W,3,1.9333457944818058,0.5649638859290264,0.23845413669472654,0.19650660798066322,Autumn
15028170,3,2025-12-14,Motor Lublin,Jagiellonia Białystok,1,1,2.0,1.7,49,16,21,1,4.0,5,366,283,32,33,57,1.8883,H,D,1,1.5717788010358333,0.4526522083033262,0.2138221761258548,0.33321651216409104,Autumn
15028170,3,2025-12-14,Jagiellonia Białystok,Motor Lublin,1,1,1.7,2.0,51,21,16,7,3.0,7,386,316,36,57,52,-0.2803,A,D,1,1.2134717126181278,0.33321651216409104,0.2138221761258548,0.4526522083033262,Autumn
13981913,19,2026-01-30,Zagłębie Lubin,GKS Katowice,0,2,0.77,0.72,49,11,16,1,2.0,1,351,242,23,45,55,-1.0541,H,L,0,1.359718088306055,0.3303255579383719,0.36874141449093906,0.3009328209950329,Spring
13981913,19,2026-01-30,GKS Katowice,Zagłębie Lubin,2,0,0.72,0.77,51,16,11,7,0.0,4,378,286,27,49,47,0.0214,A,W,3,1.2715398774760378,0.3009328209950329,0.36874141449093906,0.3303255579383719,Spring
13981910,19,2026-01-31,Górnik Zabrze,Piast Gliwice,2,1,1.79,0.98,48,18,9,8,2.0,3,377,298,30,54,43,-0.8981,H,W,3,1.9230963379170303,0.5639348308975017,0.23129184522452492,0.20466706504711632,Spring
13981910,19,2026-01-31,Piast Gliwice,Górnik Zabrze,1,2,0.98,1.79,52,9,18,1,2.0,2,406,338,16,51,41,0.7241,A,L,0,0.8452930403658739,0.20466706504711632,0.23129184522452492,0.5639348308975017,Spring
13981914,19,2026-01-31,Lech Poznań,KS Lechia Gdańsk,1,3,2.65,1.07,72,28,12,5,4.0,7,679,587,68,61,51,-1.3005,H,L,0,2.2851921353500684,0.7083772076975237,0.16006051225749723,0.1298708065053724,Spring
13981914,19,2026-01-31,KS Lechia Gdańsk,Lech Poznań,3,1,1.07,2.65,28,12,28,8,2.0,3,262,186,16,39,64,1.0832,A,W,3,0.5496729317736144,0.1298708065053724,0.16006051225749723,0.7083772076975237,Spring
13981916,19,2026-01-31,Widzew Łódź,Jagiellonia Białystok,1,3,1.68,1.23,54,17,5,3,2.0,5,411,305,27,64,48,-1.3262,H,L,0,1.678129907595224,0.47923505844387193,0.2404247322636084,0.28026871982754475,Spring
13981916,19,2026-01-31,Jagiellonia Białystok,Widzew Łódź,3,1,1.23,1.68,46,5,17,3,2.0,2,354,244,13,43,48,0.1197,A,W,3,1.0812308917462428,0.28026871982754475,0.2404247322636084,0.47923505844387193,Spring
13981907,19,2026-02-01,Wisła Płock,Raków Częstochowa,2,1,1.81,2.82,33,13,22,5,4.0,3,278,197,23,28,47,2.3157,H,W,3,0.8827640537620911,0.23647984592201254,0.17332451599605342,0.5875327096520525,Spring
13981907,19,2026-02-01,Raków Częstochowa,Wisła Płock,1,2,2.82,1.81,67,22,13,11,4.0,8,553,489,41,92,45,-0.3945,A,L,0,1.935922644952211,0.5875327096520525,0.17332451599605342,0.23647984592201254,Spring
13981909,19,2026-02-01,Legia Warszawa,MKS Korona Kielce,1,2,2.3,1.74,64,17,15,8,3.0,5,516,417,52,66,54,-0.5584,H,L,0,1.7178957458730761,0.5062795747623854,0.19905702158591992,0.2939365907783032,Spring
13981909,19,2026-02-01,MKS Korona Kielce,Legia Warszawa,2,1,1.74,2.3,36,15,17,3,5.0,3,296,202,30,45,69,2.2636,A,W,3,1.0808667939208296,0.2939365907783032,0.19905702158591992,0.5062795747623854,Spring
13981911,19,2026-02-01,Motor Lublin,Pogoń Szczecin,2,1,2.15,1.81,40,12,17,7,5.0,3,346,270,24,33,43,1.006,H,W,3,1.5929525984170259,0.46247243737684585,0.20553528628648834,0.33147905667122746,Spring
13981911,19,2026-02-01,Pogoń Szczecin,Motor Lublin,1,2,1.81,2.15,60,17,12,4,2.0,6,507,427,36,85,43,1.3294,A,L,0,1.1999724563001708,0.33147905667122746,0.20553528628648834,0.4624724373768459,Spring
13981908,19,2026-02-02,Bruk-Bet Termalica Nieciecza,Cracovia,0,1,0.73,1.76,39,11,15,1,1.0,4,336,238,18,49,48,0.3516,H,L,0,0.6810260455184106,0.15069358223462065,0.2289452988145487,0.620268160820448,Spring
13981908,19,2026-02-02,Cracovia,Bruk-Bet Termalica Nieciecza,1,0,1.76,0.73,61,15,11,4,3.0,7,534,445,19,55,46,0.0987,A,W,3,2.0897497812758927,0.620268160820448,0.2289452988145487,0.15069358223462065,Spring
15224906,4,2026-02-03,Piast Gliwice,Lech Poznań,1,0,1.87,2.8,48,14,23,3,3.0,3,363,285,38,48,47,1.3228,H,W,3,0.9234456777103627,0.2493949853434814,0.1752607216799185,0.5727664290402208,Autumn
15224906,4,2026-02-03,Lech Poznań,Piast Gliwice,0,1,2.8,1.87,52,23,14,6,5.0,9,397,306,44,50,48,0.0564,A,L,0,1.8935600088005808,0.5727664290402208,0.1752607216799185,0.2493949853434814,Autumn
13981917,20,2026-02-06,KS Lechia Gdańsk,Cracovia,1,1,1.17,1.69,61,19,9,6,1.0,10,413,337,41,66,45,0.4921,H,D,1,1.0331010521065032,0.2642246001405853,0.24042725168474718,0.4952756045668697,Spring
13981917,20,2026-02-06,Cracovia,KS Lechia Gdańsk,1,1,1.69,1.17,39,9,19,5,3.0,5,264,190,17,39,49,-0.3707,A,D,1,1.7262540653853562,0.4952756045668697,0.24042725168474718,0.26422460014058524,Spring
13981920,20,2026-02-06,MKS Korona Kielce,Zagłębie Lubin,1,2,2.25,1.42,61,20,10,5,2.0,4,428,350,42,51,38,-0.7174,H,L,0,1.886431373070391,0.5620689816517197,0.20022442811523186,0.23713835767698718,Spring
13981920,20,2026-02-06,Zagłębie Lubin,MKS Korona Kielce,2,1,1.42,2.25,39,10,20,3,1.0,4,272,192,27,40,39,0.9942,A,W,3,0.9116395011461934,0.23713835767698718,0.20022442811523186,0.5620689816517197,Spring
13981915,20,2026-02-07,MZKS Arka Gdynia,Legia Warszawa,2,2,0.93,1.61,44,3,14,2,1.0,3,350,255,10,41,50,0.4562,H,D,1,0.9020648701662275,0.2176079936963149,0.24924088907728278,0.533102923927923,Spring
13981915,20,2026-02-07,Legia Warszawa,MZKS Arka Gdynia,2,2,1.61,0.93,56,14,3,7,3.0,7,448,359,23,52,47,-0.4933,A,D,1,1.8485496608610519,0.533102923927923,0.24924088907728278,0.2176079936963149,Spring
13981918,20,2026-02-07,Górnik Zabrze,Lech Poznań,0,1,1.27,1.47,52,17,13,4,2.0,7,427,368,29,43,44,0.4831,H,L,0,1.235573262248006,0.327018332439731,0.254518264928813,0.4184320497031221,Spring
13981918,20,2026-02-07,Lech Poznań,Górnik Zabrze,1,0,1.47,1.27,48,13,17,4,2.0,3,421,345,18,45,50,0.4299,A,W,3,1.5098144140381793,0.4184320497031221,0.254518264928813,0.327018332439731,Spring
13981926,20,2026-02-07,Jagiellonia Białystok,Motor Lublin,4,1,3.0,1.79,54,23,13,12,9.0,7,417,345,43,55,46,0.7897,H,W,3,2.0248141193426306,0.6203909217562478,0.16364135407388727,0.21205982865573975,Spring
13981926,20,2026-02-07,Motor Lublin,Jagiellonia Białystok,1,4,1.79,3.0,46,13,23,5,3.0,7,354,274,22,39,48,-0.8695,A,L,0,0.7998208400411064,0.21205982865573975,0.16364135407388727,0.6203909217562478,Spring
13981919,20,2026-02-08,Pogoń Szczecin,Bruk-Bet Termalica Nieciecza,1,1,1.28,1.38,57,17,20,6,2.0,7,434,330,24,51,59,0.6983,H,D,1,1.3003952877059577,0.3467830364844824,0.2600461782525104,0.39314812962056733,Spring
13981919,20,2026-02-08,Bruk-Bet Termalica Nieciecza,Pogoń Szczecin,1,1,1.38,1.28,43,20,17,8,2.0,5,335,234,30,55,53,0.0879,A,D,1,1.4394905671142126,0.39314812962056733,0.2600461782525104,0.3467830364844824,Spring
13981921,20,2026-02-08,GKS Katowice,Widzew Łódź,1,0,0.56,0.37,29,8,9,4,1.0,3,223,130,16,46,57,0.2507,H,W,3,1.455477342753523,0.324946202822687,0.4806387342854621,0.19441505360648992,Spring
13981921,20,2026-02-08,Widzew Łódź,GKS Katowice,0,1,0.37,0.56,71,9,8,1,1.0,7,544,429,15,67,61,0.0491,A,L,0,1.0638838951049319,0.19441505360648992,0.4806387342854621,0.324946202822687,Spring
13981928,20,2026-02-08,Raków Częstochowa,Radomiak Radom,0,0,1.83,0.82,50,16,11,5,3.0,3,417,334,29,54,43,0.4331,H,D,1,2.062343921247013,0.6128693331492858,0.2237359217991558,0.16327050585868458,Spring
13981928,20,2026-02-08,Radomiak Radom,Raków Częstochowa,0,0,0.82,1.83,50,11,16,1,1.0,2,422,328,16,56,43,0.652,A,D,1,0.7135474393752095,0.16327050585868458,0.2237359217991558,0.6128693331492858,Spring
13981922,20,2026-02-09,Piast Gliwice,Wisła Płock,1,0,1.08,1.43,59,16,8,3,2.0,7,544,467,31,77,45,0.2079,H,W,3,1.1193159016928642,0.2849690642417678,0.26440870896756086,0.4506009366708562,Spring
13981922,20,2026-02-09,Wisła Płock,Piast Gliwice,0,1,1.43,1.08,41,8,16,3,4.0,2,377,291,20,50,47,-0.5207,A,L,0,1.6162115189801296,0.4506009366708562,0.26440870896756086,0.2849690642417678,Spring
13981930,21,2026-02-13,Radomiak Radom,MKS Korona Kielce,0,2,1.74,0.35,73,24,4,6,2.0,12,532,438,57,68,52,-0.6529,H,L,0,2.3724599250719023,0.7203909101415462,0.2112871946472638,0.06823660474612328,Spring
13981930,21,2026-02-13,MKS Korona Kielce,Radomiak Radom,2,0,0.35,1.74,27,4,24,2,2.0,1,199,110,9,48,49,1.5291,A,W,3,0.4159970088856336,0.06823660474612328,0.2112871946472638,0.7203909101415462,Spring
13981935,21,2026-02-13,GKS Katowice,Legia Warszawa,1,1,1.88,0.69,45,13,11,2,4.0,6,335,257,31,43,50,-0.34,H,D,1,2.1845741179533262,0.6571741243543626,0.2130517448902386,0.12962283490720009,Spring
13981935,21,2026-02-13,Legia Warszawa,GKS Katowice,1,1,0.69,1.88,55,11,13,4,3.0,7,409,314,19,54,44,0.4198,A,D,1,0.6019202496118389,0.12962283490720009,0.2130517448902386,0.6571741243543626,Spring
13981924,21,2026-02-14,Wisła Płock,Widzew Łódź,0,2,0.97,2.3,49,10,15,1,1.0,5,374,294,24,63,33,-0.3624,H,L,0,0.6167936188419489,0.14439616974947217,0.18360510959353246,0.6713562653358398,Spring
13981924,21,2026-02-14,Widzew Łódź,Wisła Płock,2,0,2.3,0.97,51,15,10,4,4.0,2,386,316,31,55,32,0.0554,A,W,3,2.197673905601052,0.6713562653358398,0.18360510959353246,0.14439616974947214,Spring
13981929,21,2026-02-14,Zagłębie Lubin,Raków Częstochowa,0,0,0.21,1.52,35,8,19,2,0.0,2,258,167,10,40,52,1.4257,H,D,1,0.38300400234867304,0.04815039817235096,0.23855280783162014,0.7132660957409473,Spring
