match_id,round,team,is_home,player,player_id,minute,shot_type,is_goal,situation,body_part,xg,xgot,x,y,goal_mouth_y,goal_mouth_z
13982013,31,MZKS Arka Gdynia,True,Michał Rzuchowski,256491,35,miss,False,set-piece,right-foot,0.016489250585437,0.0,24.8,56.4,44.4,54.2
13982013,31,MZKS Arka Gdynia,True,Kike Hermoso,990802,27,miss,False,throw-in-set-piece,right-foot,0.18322250247002,0.0,9.7,48.9,36.8,27.8
13982013,31,Górnik Zabrze,False,Maksym Khlan,1006091,18,miss,False,assisted,right-foot,0.013102939352393,0.0,22.0,20.9,57.1,5.6
13982013,31,Górnik Zabrze,False,Maksym Khlan,1006091,10,block,False,assisted,right-foot,0.03035057336092,0.0,10.1,27.8,49.6,19.0
13982013,31,Górnik Zabrze,False,Sondre Liseth,921442,7,miss,False,corner,left-foot,0.098982982337475,0.0,8.3,56.6,46.7,70.8
13982013,31,Górnik Zabrze,False,Patrik Hellebrand,865794,7,miss,False,corner,right-foot,0.028554169461131,0.0,16.0,40.0,38.5,18.1
13982013,31,MZKS Arka Gdynia,True,Vladislavs Gutkovskis,157429,2,miss,False,assisted,right-foot,0.020897651091218,0.0,25.3,63.7,59.0,8.3
13982013,31,MZKS Arka Gdynia,True,Kamil Jakubczyk,1146194,1,miss,False,throw-in-set-piece,right-foot,0.016979236155748,0.0,25.0,46.0,58.2,12.5
13982017,31,Lech Poznań,False,Luis Palma,905421,90,save,False,fast-break,right-foot,0.048936612904072,0.053895406424999,18.4,32.5,47.6,10.8
13982017,31,Lech Poznań,False,Taofeek Ismaheel,985403,90,miss,False,assisted,right-foot,0.12649345397949,0.0,10.4,42.4,21.2,1.4
13982017,31,Lech Poznań,False,Antonio Milić,110942,89,miss,False,corner,head,0.10935220867395,0.0,6.6,53.8,53.4,76.4
13982017,31,Lech Poznań,False,Robert Gumny,834986,88,save,False,throw-in-set-piece,right-foot,0.06502565741539,0.15943226218224,2.4,35.1,53.6,0.6
13982017,31,Lech Poznań,False,Filip Jagiełło,335887,85,miss,False,assisted,right-foot,0.11217550188303,0.0,16.6,50.1,39.7,87.5
13982017,31,Motor Lublin,True,Fábio Ronaldo,1134514,84,miss,False,assisted,right-foot,0.01914120092988,0.0,26.3,29.2,38.3,80.6
13982017,31,Lech Poznań,False,Mikael Ishak,114062,80,miss,False,corner,head,0.048984564840794,0.0,9.4,49.3,50.4,62.5
13982017,31,Lech Poznań,False,Robert Gumny,834986,80,miss,False,corner,head,0.060180313885212,0.0,8.7,49.8,91.1,9.7
13982017,31,Lech Poznań,False,Mikael Ishak,114062,79,save,False,assisted,right-foot,0.069689445197582,0.11778602004051,4.9,62.0,48.6,15.8
13982017,31,Motor Lublin,True,Karol Czubak,1006858,74,miss,False,regular,right-foot,0.017329499125481,0.0,14.3,27.3,40.0,30.6
13982017,31,Lech Poznań,False,Timothy Ouma,1159176,73,block,False,assisted,right-foot,0.027303267270327,0.0,26.2,48.7,46.8,19.0
13982017,31,Motor Lublin,True,Arkadiusz Najemski,845005,73,miss,False,corner,head,0.011972481384873,0.0,13.5,46.8,58.5,23.6
13982017,31,Motor Lublin,True,Marek Kristián Bartoš,939772,69,miss,False,corner,head,0.10572559386492,0.0,4.9,43.4,33.8,4.2
